Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,SMA_20,SMA_50,SMA_200,Daily_Return,Cumulative_Return,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,ATR
2022-07-20 00:00:00-04:00,148.73382307964516,151.29277530503674,147.99566551668846,150.62350463867188,64823400,0.0,0.0,AAPL,,,,,,,0.0,0.0,0.0,,,,
2022-07-21 00:00:00-04:00,152.06043398607093,153.11354581836207,149.54085897142338,152.8970184326172,65086600,0.0,0.0,AAPL,,,,0.015094017360698153,0.015094017360698153,,0.18136292373353058,0.03627258474670612,0.14509033898682447,,,,
2022-07-22 00:00:00-04:00,152.93641282919904,153.81235925179797,150.98768095986142,151.6569366455078,66675400,0.0,0.0,AAPL,,,,-0.00811056879867078,0.006861027495774996,,0.22246566530824907,0.0735112008590147,0.14895446444923438,,,,
2022-07-25 00:00:00-04:00,151.5781876406526,152.59192281243702,149.8755084226827,150.53492736816406,53623900,0.0,0.0,AAPL,,,,-0.007398337999971583,-0.0005880707046374001,,0.16262843313214148,0.09133464731364006,0.07129378581850142,,,,
2022-07-26 00:00:00-04:00,149.85578963583632,150.67268563136525,148.4188516333692,149.2062225341797,55138700,0.0,0.0,AAPL,,,,-0.008826555120558521,-0.009409435186706672,,0.007900547284521053,0.07464782730781626,-0.0667472800232952,,,,
2022-07-27 00:00:00-04:00,150.17076942758217,154.84576710893515,149.75740301368916,154.3142852783203,78620700,0.0,0.0,AAPL,,,,0.034234917668869214,0.024503351243235105,,0.2940657496739618,0.11853141178104537,0.17553433789291645,,,,
2022-07-28 00:00:00-04:00,154.50126486654779,155.15084700049968,151.97185324970047,154.8654327392578,81378700,0.0,0.0,AAPL,,,,0.003571590666045399,0.028162457849867595,,0.5588842584051861,0.20660198110587352,0.35228227729931255,,,,
2022-07-29 00:00:00-04:00,158.69403377664,161.04629519406532,156.98150288420325,159.9439697265625,101786900,0.0,0.0,AAPL,,,,0.032793225043675545,0.061879220711596794,,1.1651195533111434,0.3983054955469275,0.7668140577642159,,,,
2022-08-01 00:00:00-04:00,158.4676575395611,161.00692131549803,158.34955713719083,158.9597625732422,67829400,0.0,0.0,AAPL,,,,-0.0061534495798928335,0.055345000467012184,,1.5483002587041028,0.6283044481783626,0.9199958105257402,,,,
2022-08-02 00:00:00-04:00,157.57206506641117,159.8455883126916,157.10948505325337,157.4834747314453,59907000,0.0,0.0,AAPL,,,,-0.009287179459120387,0.045543822056389516,,1.713102063199642,0.8452639711826185,0.8678380920170236,,,,
2022-08-03 00:00:00-04:00,158.30035586863676,163.95956419348943,158.21178056001122,163.5068359375,82507500,0.0,0.0,AAPL,,,,0.03824757623824504,0.08553333910091743,,2.3031938060856874,1.1368499381632324,1.166343867922455,,,,
2022-08-04 00:00:00-04:00,163.3887030177202,164.55007867195602,161.83364935538773,163.19186401367188,55474100,0.0,0.0,AAPL,,,,-0.0019263532440229048,0.08344221843164545,,2.7141432083709844,1.452308592204783,1.2618346161662015,,,,
2022-08-05 00:00:00-04:00,160.85604505164724,163.45796799318663,160.64906724368603,162.96517944335938,56697000,0.23,0.0,AAPL,,,,-0.0013890678416020874,0.0819372436877881,,2.987098606736282,1.7592665951110829,1.2278320116251993,,,,
2022-08-08 00:00:00-04:00,163.97044623861484,165.3896795729415,161.8317458807269,162.49208068847656,60276900,0.0,0.0,AAPL,,,,-0.002903066510887675,0.07879630790875591,72.64937653129981,3.129171469946499,2.0332475700781663,1.0959238998683327,,,,3.6154960538149346
2022-08-09 00:00:00-04:00,161.654383591601,163.42842563656737,160.8954849037263,162.54139709472656,63135500,0.0,0.0,AAPL,,,,0.0003035003677782644,0.07912372298496395,72.70076073100395,3.208756116322661,2.268349279327065,0.9404068369955958,,,,3.560912549850134
2022-08-10 00:00:00-04:00,165.26157448955212,166.89763621928432,164.49282549147833,166.79908752441406,70170500,0.0,0.0,AAPL,,,,0.026194498791013654,0.10739082804204769,74.61923502205524,3.5741865588280746,2.529516735227267,1.0446698236008074,,,,3.616880569680067
2022-08-11 00:00:00-04:00,167.6072851745605,168.52387994900428,165.76426030462605,166.0599365234375,57149200,0.0,0.0,AAPL,,,,-0.004431385158916834,0.10248355276154153,75.96704309431783,3.760797377706524,2.7757728637231187,0.9850245139834053,,,,3.612233523425902
2022-08-12 00:00:00-04:00,167.37071373861576,169.68681094741032,166.95675811414395,169.61782836914062,68039400,0.0,0.0,AAPL,,,,0.02142534749916014,0.12610464599156623,81.62655279306765,4.147964777593813,3.0502112464972577,1.0977535310965556,,,,3.6772663830129386
2022-08-15 00:00:00-04:00,169.04621123839397,170.8892358519702,168.8786649134066,170.69212341308594,54091700,0.0,0.0,AAPL,,,,0.006333621024833036,0.1332369660535806,85.91194038225137,4.489729555625416,3.33811490832289,1.1516146473025266,,,,3.659890450196335
2022-08-16 00:00:00-04:00,170.28799905158363,171.2045935150572,169.18415758381616,170.53439331054688,56377100,0.0,0.0,AAPL,159.9443130493164,,,-0.0009240619859027799,0.13218978485223065,82.48651490008038,4.693746515355031,3.609241229729318,1.0845052856257125,159.9443130493164,173.89772073592604,145.99090536270677,3.4013826899453057
2022-08-17 00:00:00-04:00,170.27815992548992,173.60940030005358,170.0810475130616,172.03248596191406,79542000,0.0,0.0,AAPL,161.0147621154785,,,0.008784695112141527,0.14213572692123866,83.12655612899883,4.919604840433408,3.8713139518701363,1.0482908885632716,161.0147621154785,175.23959410744516,146.78993012351185,3.4263369068162177
2022-08-18 00:00:00-04:00,171.24400458368257,172.3774121237158,170.623086258272,171.6382293701172,62290100,0.0,0.0,AAPL,161.95182266235352,,,-0.002291756638825526,0.1395182297866271,77.54567313740219,5.0090448275117865,4.098860126998467,0.9101847005133195,161.95182266235352,176.39256480203758,147.51108052266946,3.110155721861667
2022-08-19 00:00:00-04:00,170.53440436112984,171.23417071896347,168.83921054651765,169.0461883544922,70346300,0.0,0.0,AAPL,162.82128524780273,,,-0.015101769723081748,0.12230948788513563,72.0855780063695,4.815263256853655,4.2421407529695045,0.5731225038841501,162.82128524780273,176.7365737128578,148.90599678274768,3.1202739108111195
2022-08-22 00:00:00-04:00,167.24258643834608,167.41013274664442,164.72936173644348,165.15316772460938,69026800,0.0,0.0,AAPL,163.552197265625,,,-0.023029331023537103,0.09646345117777244,65.186547254831,4.298010941767842,4.253314790729172,0.04469615103866964,163.552197265625,176.23094774735364,150.87344678389638,3.233182722140439
