Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-07-21 00:00:00-04:00,535.4596820585083,561.364851744146,527.7358865040727,558.8499145507812,2755800,0.0,0.0
2023-07-24 00:00:00-04:00,556.672934787902,569.1583110412436,555.7981581794326,568.12451171875,3196700,0.0,0.0
2023-07-25 00:00:00-04:00,552.1798656174711,576.6437033514443,551.0068832957812,567.5181884765625,3073900,0.0,0.0
2023-07-26 00:00:00-04:00,551.6629774246156,571.5838969654344,551.6629774246156,570.9973754882812,3559300,0.0,0.0
2023-07-27 00:00:00-04:00,571.9815014588132,573.9696192106026,556.0566588517681,556.69287109375,2260900,0.0,0.0
2023-07-28 00:00:00-04:00,559.068572345947,562.3291142705574,550.4799505889301,558.5119018554688,1642800,0.0,0.0
2023-07-31 00:00:00-04:00,554.1083572744864,554.3668223251177,543.1737081465564,545.400390625,2144800,0.0,0.0
2023-08-01 00:00:00-04:00,543.2831321885258,547.4283415185912,539.4360677721464,542.5972290039062,1517500,0.0,0.0
2023-08-02 00:00:00-04:00,540.6686261587943,552.5873819166387,539.3862514275843,550.4700317382812,1398700,0.0,0.0
2023-08-03 00:00:00-04:00,547.0206350276301,549.4263011829636,542.0702412585008,545.1220092773438,1103200,0.0,0.0
2023-08-04 00:00:00-04:00,544.2572017456249,551.6927429529474,543.5216078622319,545.3804931640625,1102200,0.0,0.0
2023-08-07 00:00:00-04:00,546.7323752254708,551.2056401136792,543.6110158309563,548.51171875,737300,0.0,0.0
2023-08-08 00:00:00-04:00,549.8834877723401,553.5913683426362,542.3684056935913,552.47802734375,1002100,0.0,0.0
2023-08-09 00:00:00-04:00,551.4740062130339,553.0843765752893,544.1179470064721,544.3267211914062,947100,0.0,0.0
2023-08-10 00:00:00-04:00,547.1001109878576,553.4621112755242,542.3485416986417,544.0285034179688,1168400,0.0,0.0
2023-08-11 00:00:00-04:00,539.7740433246547,544.0385346425061,537.6765933714896,540.5494384765625,925100,0.0,0.0
2023-08-14 00:00:00-04:00,537.5373592372966,539.0781384237645,535.1515935680591,537.1298217773438,1068400,0.0,0.0
2023-08-15 00:00:00-04:00,532.6365780306302,535.7678267561881,528.9784490335546,531.2548217773438,894600,0.0,0.0
2023-08-16 00:00:00-04:00,526.9406886342928,527.9844383044509,523.6205053406771,525.7279052734375,980700,0.0,0.0
2023-08-17 00:00:00-04:00,527.6961308955189,535.042240562261,526.7120223143187,532.7758178710938,1257000,0.0,0.0
2023-08-18 00:00:00-04:00,529.9725965509605,532.6963083323648,525.002301862984,529.2171020507812,1093700,0.0,0.0
2023-08-21 00:00:00-04:00,533.3723423385875,533.3723423385875,527.1992135541069,529.097900390625,903800,0.0,0.0
2023-08-22 00:00:00-04:00,527.8453072295945,530.1316307007883,523.2229088012217,523.9187622070312,960700,0.0,0.0
2023-08-23 00:00:00-04:00,538.0939665486475,544.3963260359482,534.982557651148,542.0006103515625,1769100,0.0,0.0
2023-08-24 00:00:00-04:00,541.9609458688059,546.3546693924264,534.7241676675084,534.8136596679688,1326200,0.0,0.0
2023-08-25 00:00:00-04:00,535.5889013667875,540.8176601901498,532.7757587396812,538.372314453125,749800,0.0,0.0
2023-08-28 00:00:00-04:00,541.0862232947123,543.3824972474995,537.3187613796778,541.9510498046875,642700,0.0,0.0
2023-08-29 00:00:00-04:00,542.9946662981296,554.1579271471696,541.7223025906575,552.1101684570312,1291400,0.0,0.0
2023-08-30 00:00:00-04:00,554.4562819803763,559.5955497823215,551.4442542280622,555.678955078125,773500,0.0,0.0
2023-08-31 00:00:00-04:00,557.0706652729435,560.3410974081705,553.6411497275433,553.7902221679688,1192100,0.0,0.0
2023-09-01 00:00:00-04:00,560.1024515035322,562.4981065520117,553.5118367056053,553.909423828125,1015500,0.0,0.0
2023-09-05 00:00:00-04:00,555.9572719972643,556.364809436626,538.4817001353076,538.7898559570312,1404900,0.0,0.0
2023-09-06 00:00:00-04:00,537.7063129292751,542.1994784866666,532.8155602230019,533.5114135742188,1217900,0.0,0.0
2023-09-07 00:00:00-04:00,532.0600907227023,535.5293466725609,527.5172341426801,528.5013427734375,1079200,0.0,0.0
2023-09-08 00:00:00-04:00,526.8512092796705,529.4953792190058,509.73354439532727,515.19091796875,1834900,0.0,0.0
