Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-07-21 00:00:00-04:00,204.16545034813143,207.74143456665595,202.74079037401953,207.27291870117188,6040100,0.0,0.0
2023-07-24 00:00:00-04:00,206.83308343199846,209.49116266642343,206.30720129793596,207.42588806152344,2165200,0.0,0.0
2023-07-25 00:00:00-04:00,206.80438477543012,207.91351534608216,205.3319293961576,206.0968475341797,2766100,0.0,0.0
2023-07-26 00:00:00-04:00,226.4435843932511,229.9335041438873,223.1448905239539,227.56227111816406,14540700,0.0,0.0
2023-07-27 00:00:00-04:00,225.12410952153624,226.02288724637168,220.30515001743146,221.92103576660156,5806700,0.0,0.0
2023-07-28 00:00:00-04:00,221.69155095636793,224.9328785698155,220.15215851519667,222.5616455078125,3595800,0.0,0.0
2023-07-31 00:00:00-04:00,222.52341285832284,224.25403134926734,220.31472231619583,221.8445587158203,2988700,0.0,0.0
2023-08-01 00:00:00-04:00,221.3377948858238,221.97840965869906,219.0812943085674,221.34735107421875,3486300,0.0,0.0
2023-08-02 00:00:00-04:00,221.01270409928182,222.2556943540641,219.78884081169346,220.1043701171875,2740200,0.0,0.0
2023-08-03 00:00:00-04:00,219.52112198967384,221.56726979474402,218.52673853797674,219.80796813964844,1914100,0.0,0.0
2023-08-04 00:00:00-04:00,220.41034618296123,222.60948057244627,218.23033876092603,218.5076141357422,3176300,0.0,0.0
2023-08-07 00:00:00-04:00,220.20949958410662,221.66284239923635,218.57450168298402,219.62625122070312,2211300,0.0,0.0
2023-08-08 00:00:00-04:00,220.2094946468762,220.26686094533494,216.44228542570988,218.60317993164062,2513700,0.0,0.0
2023-08-09 00:00:00-04:00,217.28372638332155,219.73145271583402,216.8152105659267,219.19601440429688,2562500,0.0,0.0
2023-08-10 00:00:00-04:00,219.88442192253956,221.19433444495752,219.45416006966343,220.199951171875,2737700,0.0,0.0
2023-08-11 00:00:00-04:00,219.6740987962851,220.8597226883994,219.22470991884828,219.42550659179688,2346200,0.0,0.0
2023-08-14 00:00:00-04:00,218.64144592584512,219.90356300421524,218.2398671980727,219.72189331054688,1682100,0.0,0.0
2023-08-15 00:00:00-04:00,218.80400577013523,219.07172494292547,215.57224873013843,215.6487274169922,2146200,0.0,0.0
2023-08-16 00:00:00-04:00,215.4670538443035,216.24152814137142,213.85116816790278,214.76905822753906,2169200,0.0,0.0
2023-08-17 00:00:00-04:00,215.40969183493434,216.72917532464174,214.24320948804606,214.53961181640625,2075400,0.0,0.0
2023-08-18 00:00:00-04:00,213.4687086640025,215.79214621931482,213.36353223821305,215.38099670410156,1660100,0.0,0.0
2023-08-21 00:00:00-04:00,215.36189003051553,215.88775758378662,213.60257389894568,214.1475830078125,2000600,0.0,0.0
2023-08-22 00:00:00-04:00,214.43443441106137,214.74996370454127,211.8528483430265,212.656005859375,1636200,0.0,0.0
2023-08-23 00:00:00-04:00,213.05757526073432,213.86073274181072,211.6615985620635,213.34442138671875,2026500,0.0,0.0
2023-08-24 00:00:00-04:00,213.49742044080236,214.40576905331065,212.72294601506528,212.76119995117188,1738900,0.0,0.0
2023-08-25 00:00:00-04:00,213.44002425849823,215.59134829098969,212.53169036269958,214.34835815429688,1609900,0.0,0.0
