Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,SMA_20,SMA_50,SMA_200,Daily_Return,Cumulative_Return,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,ATR,MA_20,MA_50,Volume_Ratio
2022-07-20 00:00:00-04:00,112.49533397871468,114.71204314608072,111.8094525783725,113.22098541259766,35600400,0.0,0.0,GOOGL,,,,,,,0.0,0.0,0.0,,,,,,,
2022-07-21 00:00:00-04:00,113.59870820578736,113.86710282329904,110.44760826832274,113.6583480834961,32676200,0.0,0.0,GOOGL,,,,0.0038629117146844,0.0038629117146844,,0.034889329872243,0.0069778659744486,0.0279114638977944,,,,,,,
2022-07-22 00:00:00-04:00,110.33826189384762,111.67026970346,105.86508911436732,107.25674438476562,48901200,0.0,0.0,GOOGL,,,,-0.0563232160828846,-0.0526778759794154,,-0.4488425651963439,-0.0841862202597099,-0.364656344936634,,,,,,,
2022-07-25 00:00:00-04:00,107.7637003561319,109.21499542618574,105.66627884663836,106.86906433105467,34690900,0.0,0.0,GOOGL,,,,-0.0036145051384386,-0.0561019766644443,,-0.8536458198601196,-0.2380781401797918,-0.6155676796803277,,,,,,,
2022-07-26 00:00:00-04:00,105.9644880747459,106.56090957630254,103.44957222750966,104.39390563964844,47991000,0.0,0.0,GOOGL,,,,-0.023160665875569,-0.0779632834035293,,-1.358519766049497,-0.4621664653537329,-0.896353300695764,,,,,,,
2022-07-27 00:00:00-04:00,108.60864471476322,113.23092508976808,107.36609663459588,112.385986328125,59858500,0.0,0.0,GOOGL,,,,0.0765569660365421,-0.0073749498066084,,-1.1010496716350673,-0.5899431066099998,-0.5111065650250675,,,,,,,
2022-07-28 00:00:00-04:00,111.70010055972485,113.6583498867044,110.79552195259808,113.53907012939452,32816600,0.0,0.0,GOOGL,,,,0.0102600318682344,0.0028094148415835,,-0.79479662010786,-0.6309138093095719,-0.1638828107982881,,,,,,,
2022-07-29 00:00:00-04:00,112.40586640822389,116.01422314436486,112.38598139282392,115.62654876708984,37223400,0.0,0.0,GOOGL,,,,0.0183855534074421,0.0212466208956394,,-0.3792747468717294,-0.5805859968220034,0.2013112499502739,,,,,,,
2022-08-01 00:00:00-04:00,114.61263415838545,116.0241669106426,113.65835059052932,114.17525482177734,26034300,0.0,0.0,GOOGL,,,,-0.0125515632939618,0.008428379294723,,-0.1651739387273494,-0.4975035852030726,0.3323296464757232,,,,,,,
2022-08-02 00:00:00-04:00,113.32038096742689,115.65636976006084,113.0420514205818,114.44364166259766,20236000,0.0,0.0,GOOGL,,,,0.0023506568147297,0.0107988483366792,,0.0258609602401236,-0.3928306761144334,0.418691636354557,,,,,,,
2022-08-03 00:00:00-04:00,115.02017918318144,117.91283448771723,114.79155460447414,117.37605285644533,28499000,0.0,0.0,GOOGL,,,,0.0256231901680739,0.0366987394492801,,0.4091620052624165,-0.2324321398390634,0.6415941451014799,,,,,,,
2022-08-04 00:00:00-04:00,116.7796461735919,118.07189167165872,116.19315951567754,117.48541259765624,21602900,0.0,0.0,GOOGL,,,,0.0009317040277772,0.0376646358404166,,0.7135301309432975,-0.0432396856825912,0.7567698166258888,,,,,,,
2022-08-05 00:00:00-04:00,115.53708598105194,117.40587543333528,115.30845381329436,116.76969146728516,19159500,0.0,0.0,GOOGL,,,,-0.0060919999729853,0.031343182906909,,0.8867692260660363,0.1427620966671342,0.744007129398902,,,,,,,
2022-08-08 00:00:00-04:00,117.68421392990444,119.43372376168966,116.18321371577406,116.60071563720705,19138300,0.0,0.0,GOOGL,,,,-0.0014470863796489,0.0298507402341807,56.35751378024852,0.9989126762435347,0.3139922125824144,0.6849204636611204,,,,3.726226455831661,,,
2022-08-09 00:00:00-04:00,116.44166940060768,116.62059663414443,115.020194040819,115.93470764160156,19086500,0.0,0.0,GOOGL,,,,-0.0057118688505969,0.0239683678702729,54.97992729191069,1.0222618905366403,0.4556461481732596,0.5666157423633806,,,,3.6332130290900326,,,
2022-08-10 00:00:00-04:00,118.07187568523868,120.1991171778956,117.70408634419078,118.98638916015624,30930400,0.0,0.0,GOOGL,,,,0.0263224152683301,0.0509216884709884,58.92142707676757,1.272344707881345,0.6189858601148768,0.6533588477664682,,,,3.693564099184155,,,
2022-08-11 00:00:00-04:00,120.55697153723172,120.76571868354137,117.85318597451683,118.13151550292967,24293700,0.0,0.0,GOOGL,,,,-0.0071846340010864,0.0433712007755204,72.36300993752569,1.3855838347643186,0.7723054550447652,0.6132783797195533,,,,3.344940794890993,,,
2022-08-12 00:00:00-04:00,119.54305717056714,120.95458984375,118.74782343653996,120.95458984375,19096300,0.0,0.0,GOOGL,,,,0.0238977238952826,0.0683053976519434,76.32849056593011,1.6837163307663872,0.9545876301890897,0.7291287005772975,,,,3.2931092064104885,,,
2022-08-15 00:00:00-04:00,120.40786995802232,121.5709006623152,119.89097332137868,121.35221099853516,19494800,0.0,0.0,GOOGL,,,,0.0032873589609025,0.0718173009738951,84.3674421696974,1.9298273376367376,1.1496355716786193,0.7801917659581183,,,,3.168854580509883,,,
2022-08-16 00:00:00-04:00,120.7955448278805,121.7001234256132,119.92079375307682,120.97447204589844,19041200,0.0,0.0,GOOGL,115.0067653656006,,,-0.0031127488286247,0.0684810029257889,75.17479295890308,2.070523995371687,1.333813256417233,0.736710738954454,115.0067653656006,124.29131350366742,105.72221722753376,2.6647338821110784,,,
2022-08-17 00:00:00-04:00,119.40389712535055,120.56692025061908,118.66830323792476,118.83729553222656,22847000,0.0,0.0,GOOGL,115.28758087158204,,,-0.0176663429691267,0.0496048510721054,64.68319396137053,1.9866736891403889,1.4643853429618643,0.5222883461785246,115.28758087158204,124.6837756944292,105.89138604873489,2.6249725159587465,,,
2022-08-18 00:00:00-04:00,118.71801169722914,120.09972452798992,118.01224531189828,119.45359802246094,17987700,0.0,0.0,GOOGL,115.57734336853028,,,0.0051861032975732,0.0550482102513993,61.547691124775255,1.947502580184235,1.5610087904063386,0.3864937897778964,115.57734336853028,125.1183056921466,106.03638104491397,2.514918049140939,,,
2022-08-19 00:00:00-04:00,118.35020759207129,118.43967499028004,116.0639238588338,116.51123809814452,21809500,0.0,0.0,GOOGL,116.04006805419922,,,-0.0246318233441837,0.0290604491168895,56.466679226250776,1.6599010327069266,1.5807872388664563,0.0791137938404702,116.04006805419922,124.74275764464062,107.33737846375784,2.5880507522490723,,,
2022-08-22 00:00:00-04:00,114.51322065616014,114.94065747155288,113.1712703328284,113.55894470214844,21456600,0.0,0.0,GOOGL,116.3745620727539,,,-0.0253391298915662,0.002984952730443,47.86774773303736,1.1801453495873346,1.5006588610106322,-0.3205135114232975,116.3745620727539,124.04625670253868,108.70286744296914,2.639882854094578,,,
2022-08-23 00:00:00-04:00,112.80348911921683,114.32436676767776,112.7537841620611,113.18122100830078,15870400,0.0,0.0,GOOGL,116.81392784118653,,,-0.003326234625008,-0.0003512105476909,38.46997822019621,0.7606876353879812,1.352664615886102,-0.5919769804981208,116.81392784118653,122.28848566243812,111.33937001993492,2.5042678384157973,,,
2022-08-24 00:00:00-04:00,112.82335257693548,114.09572044983996,112.1971111474652,113.01222229003906,17734600,0.0,0.0,GOOGL,116.84523963928224,,,-0.0014931692444749,-0.0018438553753777,37.74505295685529,0.4099024899244483,1.1641121906937713,-0.7542097007693229,116.84523963928224,122.21940613695,111.47107314161444,2.5056876345867667,,,
2022-08-25 00:00:00-04:00,113.55895347421398,116.0241722337745,113.429731202429,115.95458984375,16956800,0.0,0.0,GOOGL,116.966015625,,,0.0260358348335061,0.0241439731441182,48.00973328112245,0.3651183490177203,1.004313422358561,-0.6391950733408407,116.966015625,122.1318685844323,111.8001626655677,2.5653298602563046,,,
2022-08-26 00:00:00-04:00,114.03609078144194,114.43370767328705,109.53309787228136,109.68219757080078,37245700,0.0,0.0,GOOGL,116.66879806518554,,,-0.0540935230024213,-0.0312555824249443,36.9857811797677,-0.1744916104922538,0.7685524157883981,-0.943044026280652,116.66879806518554,122.76023715224184,110.57735897812924,2.7918285692243785,,,
2022-08-29 00:00:00-04:00,109.33428654736272,110.28856254541247,108.15138595373318,108.76768493652344,21191200,0.0,0.0,GOOGL,116.39841957092284,,,-0.0083378401831073,-0.0393328185569625,36.64320045863185,-0.6682270127231504,0.4811965300860883,-1.1494235428092388,116.39841957092284,123.37204633075288,109.42479281109284,2.8301695691067965,,,
2022-08-30 00:00:00-04:00,109.5132132678535,109.84124777365112,107.15734701546133,108.2905502319336,27513300,0.0,0.0,GOOGL,116.09076499938963,,,-0.0043867321885935,-0.0435470082043242,27.950879102386057,-1.0855036488801773,0.1678564942928352,-1.2533601431730126,116.09076499938963,123.91815073249327,108.26337926628602,2.7172760849564943,,,
2022-08-31 00:00:00-04:00,109.99034254267694,110.1891471747718,107.4853617083824,107.5748291015625,28627000,0.0,0.0,GOOGL,115.6007038116455,,,-0.0066092667258425,-0.0498684611378319,28.11216328741328,-1.4571539394729172,-0.1571455924603152,-1.300008347012602,115.6007038116455,124.27114780204992,106.9302598212411,2.7023655676254146,,,
2022-09-01 00:00:00-04:00,107.63448205707192,109.79154367151924,106.71996850402212,109.08577728271484,28360900,0.0,0.0,GOOGL,115.18072204589843,,,0.014045555022224,-0.0365233363303929,23.975659052760022,-1.6111957203357292,-0.4479556180353981,-1.1632401023003311,115.18072204589843,124.27037251690535,106.0910715748915,2.720115626673759,,,
2022-09-02 00:00:00-04:00,109.93070194538042,110.07980922071086,106.62055986938212,107.20703887939452,24160700,0.0,0.0,GOOGL,114.70258941650393,,,-0.0172225788743406,-0.0531168891640293,20.87602096885773,-1.8633933902756183,-0.7310431724834422,-1.132350217792176,114.70258941650393,124.42435961697304,104.9808192160348,2.8472100559874858,,,
2022-09-06 00:00:00-04:00,106.66031728091068,107.38596102460626,105.14937475194525,106.17323303222656,25068300,0.0,0.0,GOOGL,114.18121528625488,,,-0.0096430780849284,-0.0622477569391205,20.326870802612916,-2.1222177475208355,-1.0092780874909208,-1.1129396600299146,114.18121528625488,124.56993682962911,103.79249374288064,2.879871241710674,,,
2022-09-07 00:00:00-04:00,106.4217419615876,109.32433967019662,106.26269977125747,108.79749298095705,23167000,0.0,0.0,GOOGL,113.82435455322266,,,0.0247167753470776,-0.0390695454161666,30.258029110899685,-2.091472871987776,-1.2257170443902918,-0.8657558275974839,113.82435455322266,124.44716052079318,103.20154858565216,2.940223943853273,,,
2022-09-08 00:00:00-04:00,107.39590967354634,108.94660715109153,106.52115861153057,107.73387908935548,24238300,0.0,0.0,GOOGL,113.2617290496826,,,-0.0097760882393469,-0.048463686332054,27.353086610500284,-2.128397250065561,-1.4062530855253457,-0.7221441645402151,113.2617290496826,123.92524651433712,102.59821158502812,2.9643646098153686,,,
2022-09-09 00:00:00-04:00,108.41976634749524,110.32831822653726,108.37006139468131,109.99034881591795,23197700,0.0,0.0,GOOGL,112.85467071533203,,,0.0209448480425638,-0.0285339028352975,37.05606726496788,-1.953068083761792,-1.515616085172635,-0.4374519985891572,112.85467071533203,123.35578395153166,102.3535574791324,2.9075621079264145,,,
2022-09-12 00:00:00-04:00,110.32832657870526,110.9545756623608,109.274648237701,110.19910430908205,22966800,0.0,0.0,GOOGL,112.31689643859865,,,0.00189794373244,-0.0266901148449058,42.51553976265555,-1.7767918818325086,-1.5678512445046098,-0.2089406373278988,112.31689643859865,122.15193445574972,102.48185842144755,2.7889877978795345,,,
2022-09-13 00:00:00-04:00,107.15734670246523,107.65436592170876,103.46945742183634,103.69808959960938,38172900,0.0,0.0,GOOGL,111.43419036865234,,,-0.0589933534417745,-0.0841089289082333,33.40295431160021,-2.1370348698876427,-1.6816879695812166,-0.4553469003064261,111.43419036865234,121.02059952906755,101.84778120823712,3.157492389424465,,,
2022-09-14 00:00:00-04:00,103.9465942553594,104.65236060298048,103.04202326308004,104.37403106689452,26395100,0.0,0.0,GOOGL,110.60416831970215,,,0.0065183598839191,-0.078138821292389,35.14533035494294,-2.34100159681536,-1.8135506950280451,-0.5274509017873148,110.60416831970215,119.56691620257676,101.64142043682754,3.1369015349620133,,,
2022-09-15 00:00:00-04:00,103.40981166439272,104.64241713455807,101.7398268793028,102.29649353027344,34188300,0.0,0.0,GOOGL,109.77712821960448,,,-0.0199047360285392,-0.0964882247095221,25.79282744833749,-2.639855997223478,-1.978811755467132,-0.6610442417563458,109.77712821960448,118.59248211968948,100.9617743195195,3.129090128642003,,,
2022-09-16 00:00:00-04:00,101.46149768962304,102.51517595124568,100.33823704438213,102.18714904785156,42797200,0.0,0.0,GOOGL,108.91380577087402,,,-0.0010688976586428,-0.0974539863306863,33.002727824187346,-2.8526399904746285,-2.1535774024686316,-0.6990625880059969,108.91380577087402,117.0984114591569,100.72920008259112,2.825907766884497,,,
2022-09-19 00:00:00-04:00,101.14341305743451,102.71399564052903,100.94460839948576,102.4555435180664,23036800,0.0,0.0,GOOGL,108.21102104187013,,,0.0026264992488356,-0.0950834499037442,35.25316372215356,-2.9654319933696485,-2.315948320648835,-0.6494836727208133,108.21102104187013,116.0555894563828,100.36645262735742,2.7996370989819246,,,
2022-09-20 00:00:00-04:00,101.47143921044815,101.75971124946722,99.92073418731424,100.53704071044922,26517100,0.0,0.0,GOOGL,107.55992584228515,,,-0.0187252220986841,-0.1120282132850716,33.02873266080711,-3.1730506584292755,-2.487368788204923,-0.6856818702243523,107.55992584228515,115.6919048481319,99.4279468364384,2.7889877113078083,,,
2022-09-21 00:00:00-04:00,101.0638922726748,102.26667794519908,98.67819836066518,98.68814086914062,31487300,0.0,0.0,GOOGL,106.83527183532716,,,-0.0183902353624422,-0.1283582234379675,31.46770902675864,-3.4470453188689447,-2.6793040943377275,-0.7677412245312172,106.83527183532716,115.42805072276656,98.24249294788774,2.8521801483181304,,,
2022-09-22 00:00:00-04:00,98.23087648428292,100.63644764356222,98.20105654507132,99.54300689697266,34298600,0.0,0.0,GOOGL,106.16181106567385,,,0.0086622974179397,-0.1208078031274858,29.539641525372147,-3.5542364914220315,-2.8542905737545885,-0.699945917667443,106.16181106567385,114.82718931096048,97.49643282038716,2.8067384291034005,,,
2022-09-23 00:00:00-04:00,99.03604551995694,99.06587304318263,96.88892646629728,98.15135192871094,31625400,0.0,0.0,GOOGL,105.27164916992189,,,-0.0139804393261104,-0.1330992962918518,30.16979224966795,-3.7087292709027793,-3.025178313184227,-0.6835509577185523,105.27164916992189,113.33838242918658,97.20491591065716,2.7492263633424465,,,
2022-09-26 00:00:00-04:00,97.51517255418712,99.28455982033644,97.2169655630327,97.58475494384766,27072700,0.0,0.0,GOOGL,104.66677703857422,,,-0.0057726865063948,-0.138103642286532,30.80002060352641,-3.832704521187011,-3.186683554784784,-0.6460209664022276,104.66677703857422,113.14474701346975,96.1888070636787,2.7371555051026397,,,
2022-09-27 00:00:00-04:00,98.83723364154127,99.40383519881811,96.292497887303,96.91873931884766,30072800,0.0,0.0,GOOGL,104.07432975769044,,,-0.0068249966440274,-0.1439860820354259,20.896261719278655,-3.939288034701008,-3.337204450768029,-0.6020835839329788,104.07432975769044,112.99037854104093,95.15828097433996,2.7343148389272875,,,
2022-09-28 00:00:00-04:00,97.06785839437818,100.09967118634216,96.5310767089488,99.45355224609376,32466300,0.0,0.0,GOOGL,103.63247985839844,110.20068893432617,,0.0261540022606665,-0.1215978920898184,31.076831982715063,-3.775694166081791,-3.4249023938307817,-0.3507917722510099,103.63247985839844,112.54463703258672,94.72032268421016,2.8159681202010285,,,
