Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,SMA_20,SMA_50,SMA_200,Daily_Return,Cumulative_Return,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,ATR,MA_20,MA_50,Volume_Ratio
2022-07-20 00:00:00-04:00,253.4704194155481,258.3174695251727,252.50492020116843,255.7817840576172,22788300,0.0,0.0,MSFT,,,,,,,0.0,0.0,0.0,,,,,,,
2022-07-21 00:00:00-04:00,253.36321004972703,258.3370499787422,250.6714786089991,258.28826904296875,22404700,0.0,0.0,MSFT,,,,0.0097993099648838,0.0097993099648838,,0.1999475201990037,0.0399895040398007,0.159958016159203,,,,,,,
2022-07-22 00:00:00-04:00,258.6783637633035,258.76613373120944,252.6610166723296,253.91908264160156,21881300,0.0,0.0,MSFT,,,,-0.0169159304739477,-0.0072823849551225,,0.0057838698731984,0.0331483772064803,-0.0273645073332818,,,,,,,
2022-07-25 00:00:00-04:00,254.5432408625004,255.03087159212205,250.45689296726155,252.42691040039065,21056000,0.0,0.0,MSFT,,,,-0.0058765659740394,-0.0131161555135248,,-0.2654382442948702,-0.0265689470937897,-0.2388692972010803,,,,,,,
2022-07-26 00:00:00-04:00,253.4314386717432,253.4509629497861,243.39601928294323,245.6683654785156,39348000,0.0,0.0,MSFT,,,,-0.0267742647214389,-0.0395392448151171,,-1.014052450082744,-0.2240656476915806,-0.7899868023911633,,,,,,,
2022-07-27 00:00:00-04:00,254.69926761568703,263.3693258768842,252.44641619082233,262.09173583984375,45994000,0.0,0.0,MSFT,,,,0.0668517915578528,0.0246692773900005,,-0.2788909876159096,-0.2350307156764464,-0.0438602719394631,,,,,,,
2022-07-28 00:00:00-04:00,263.07677664337115,270.9666382175285,261.24328035182674,269.572021484375,33459300,0.0,0.0,MSFT,,,,0.0285407154123402,0.0539140716277568,,0.8969864031980705,-0.008627291901543,0.9056136950996136,,,,,,,
2022-07-29 00:00:00-04:00,270.8301481503752,275.02376096932716,269.7866111341647,273.794921875,32152800,0.0,0.0,MSFT,,,,0.0156652028180519,0.0704238493126045,,2.1449053427950844,0.4220792350377825,1.722826107757302,,,,,,,
2022-08-01 00:00:00-04:00,270.9471442318351,274.3215405283766,269.0161158388109,271.1324462890625,21539600,0.0,0.0,MSFT,,,,-0.0097243424666328,0.0600146812174373,,2.885785031147691,0.9148203942597642,1.9709646368879268,,,,,,,
2022-08-02 00:00:00-04:00,269.1721636875698,271.01542213800866,265.64172195484593,268.0213623046875,22754200,0.0,0.0,MSFT,,,,-0.0114744067962201,0.0478516415551828,,3.185182246560373,1.368892764719886,1.816289481840487,,,,,,,
2022-08-03 00:00:00-04:00,269.9133818757628,276.486634852269,269.76706884087804,275.48211669921875,23518900,0.0,0.0,MSFT,,,,0.0278364169571299,0.0770200767587259,,3.978614236016597,1.8908370589792285,2.0877771770373688,,,,,,,
2022-08-04 00:00:00-04:00,274.8286644195843,276.779187317559,273.2390132583336,276.6329040527344,18098700,0.0,0.0,MSFT,,,,0.0041773577439587,0.0815191749167729,,4.646709352981929,2.4420115177797688,2.2046978352021607,,,,,,,
2022-08-05 00:00:00-04:00,272.24423173637746,276.6329083245919,271.78585765777035,275.9112243652344,16774600,0.0,0.0,MSFT,,,,-0.0026087991592006,0.0786977086025906,,5.059621855841044,2.965533585392024,2.09408827044902,,,,,,,
